vaga_id,tecnologia
1913,TypeScript
1914,PostgreSQL
1914,Docker
1914,Java
1914,Python
1915,JavaScript
1915,TypeScript
1916,SQL
1916,Python
1916,Excel Avançado
1916,Power BI
1917,Java
1917,Node.js
1917,Python
1917,PostgreSQL
1918,Java
1918,Python
1918,AWS
1919,Excel Avançado
1919,Python
1919,Power BI
1920,React
1920,TypeScript
1920,CSS
1920,JavaScript
1921,CSS
1921,JavaScript
1921,TypeScript
1922,Active Directory
1922,Redes
1923,SQL
1923,Excel Avançado
1924,AWS
1924,Node.js
1925,Power BI
1925,Excel Avançado
1925,SQL
1925,Python
1926,Docker
1926,AWS
1926,Python
1926,Node.js
1927,Redes
1927,ITIL
1927,Active Directory
1927,Windows Server
1928,TypeScript
1928,JavaScript
1928,React
1928,CSS
1929,TypeScript
1929,JavaScript
1929,CSS
1929,React
1930,Power BI
1930,Excel Avançado
1930,SQL
1930,Python
1931,Windows Server
1931,Active Directory
1931,ITIL
1931,Redes
1932,Python
1932,Java
1932,AWS
1933,Active Directory
1933,Redes
1933,Windows Server
1933,ITIL
1934,Power BI
1934,Excel Avançado
1934,SQL
1934,Python
1935,PostgreSQL
1935,Node.js
1936,React
1936,JavaScript
1937,React
1937,JavaScript
1938,Python
1938,Power BI
1939,Python
1939,Excel Avançado
1939,Power BI
1940,SQL
1940,Power BI
1940,Python
1941,Power BI
1941,Python
1942,Docker
1942,AWS
1942,Java
1942,PostgreSQL
1943,Redes
1943,Active Directory
1943,Windows Server
1943,ITIL
1944,Python
1944,Power BI
1944,Excel Avançado
1945,Python
1945,Java
1945,Node.js
1946,Redes
1946,Windows Server
1946,Active Directory
1946,ITIL
1947,Python
1947,Power BI
1947,SQL
1947,Excel Avançado
1948,JavaScript
1948,React
1948,CSS
1948,TypeScript
1949,Windows Server
1949,Redes
1949,Active Directory
1949,ITIL
1950,Windows Server
1950,Active Directory
1950,ITIL
1951,Active Directory
1951,Redes
1951,Windows Server
1951,ITIL
1952,JavaScript
1952,CSS
1952,React
1952,TypeScript
1953,Active Directory
1953,ITIL
1953,Redes
1954,AWS
1954,Python
1954,PostgreSQL
1954,Java
1955,React
1955,CSS
1956,Python
1956,Power BI
1956,Excel Avançado
1956,SQL
1957,ITIL
1957,Redes
1957,Windows Server
1958,AWS
1958,Java
1958,Python
1958,Node.js
1959,ITIL
1959,Active Directory
1960,Redes
1960,Active Directory
1960,Windows Server
1960,ITIL
1961,Power BI
1961,Excel Avançado
1961,SQL
1962,Power BI
1962,Excel Avançado
1963,ITIL
1963,Redes
1963,Windows Server
1963,Active Directory
1964,Node.js
1964,PostgreSQL
1964,AWS
1965,TypeScript
1965,JavaScript
1965,CSS
1966,ITIL
1966,Windows Server
1966,Redes
1967,SQL
1967,Python
1968,PostgreSQL
1968,Java
1968,Docker
1968,Python
1969,CSS
1969,React
1969,TypeScript
1970,AWS
1970,Python
1970,Docker
1971,Excel Avançado
1971,SQL
1971,Power BI
1971,Python
1972,React
1972,JavaScript
1972,TypeScript
1972,CSS
1973,Redes
1973,Active Directory
1973,Windows Server
1974,Java
1974,Python
1975,TypeScript
1975,CSS
1975,React
1976,Power BI
1976,Excel Avançado
1976,SQL
1977,TypeScript
1977,React
1977,JavaScript
1978,Node.js
1978,Java
1978,Docker
1979,ITIL
1979,Redes
1979,Windows Server
1980,React
1980,JavaScript
1980,CSS
1981,Docker
1981,PostgreSQL
1981,Java
1981,Python
1982,Redes
1982,Active Directory
1983,TypeScript
1983,CSS
1984,TypeScript
1984,JavaScript
1985,AWS
1985,PostgreSQL
1986,TypeScript
1986,React
1987,Java
1987,Docker
1987,Node.js
1987,PostgreSQL
1988,Power BI
1988,SQL
1989,CSS
1989,TypeScript
1989,React
1990,Power BI
1990,Python
1991,Windows Server
1991,Redes
1991,ITIL
1991,Active Directory
1992,ITIL
1992,Active Directory
1992,Windows Server
1993,React
1993,JavaScript
1993,TypeScript
1993,CSS
1994,React
1994,JavaScript
1995,Windows Server
1995,Active Directory
1996,AWS
1996,Docker
1997,CSS
1997,TypeScript
1997,React
1997,JavaScript
1998,Active Directory
1998,ITIL
1998,Redes
1999,Active Directory
1999,Windows Server
1999,ITIL
1999,Redes
2000,TypeScript
2000,CSS
2000,JavaScript
2001,Windows Server
2001,Active Directory
2001,Redes
2002,TypeScript
2002,JavaScript
2003,JavaScript
2003,CSS
2003,TypeScript
2004,Python
2004,Excel Avançado
2004,SQL
2004,Power BI
2005,Excel Avançado
2005,SQL
2005,Power BI
2005,Python
2006,PostgreSQL
2006,Docker
2007,React
2007,TypeScript
2008,CSS
2008,TypeScript
2008,JavaScript
2008,React
2009,Redes
2009,Windows Server
2009,Active Directory
2009,ITIL
2010,Redes
2010,ITIL
2010,Active Directory
2011,ITIL
2011,Active Directory
2011,Redes
2011,Windows Server
2012,JavaScript
2012,TypeScript
2012,CSS
2013,Python
2013,Excel Avançado
2013,SQL
2013,Power BI
2014,Active Directory
2014,Windows Server
2014,Redes
2015,Python
2015,SQL
2015,Excel Avançado
2016,React
2016,JavaScript
2016,TypeScript
2016,CSS
2017,Python
2017,AWS
2017,PostgreSQL
2017,Docker
2018,React
2018,CSS
2019,Power BI
2019,SQL
2019,Excel Avançado
2020,Node.js
2020,PostgreSQL
2020,Java
2020,Python
2021,Active Directory
2021,Windows Server
2021,Redes
2022,Active Directory
2022,ITIL
2023,Active Directory
2023,Windows Server
2023,Redes
2023,ITIL
2024,Active Directory
2024,ITIL
2024,Redes
2025,Python
2025,PostgreSQL
2026,Power BI
2026,Excel Avançado
2026,Python
2027,React
2027,CSS
2027,TypeScript
2027,JavaScript
2028,Windows Server
2028,Redes
2029,Active Directory
2029,Windows Server
2030,React
2030,JavaScript
2030,CSS
2030,TypeScript
2031,Node.js
2031,Java
2032,PostgreSQL
2032,Java
2032,Docker
2033,Java
2033,Node.js
2033,AWS
2034,JavaScript
2034,React
2035,PostgreSQL
2035,Docker
2035,Node.js
2036,Docker
2036,Python
2037,TypeScript
2037,CSS
2037,JavaScript
2037,React
2038,Active Directory
2038,ITIL
2038,Redes
2039,React
2039,JavaScript
2039,TypeScript
2039,CSS
2040,Active Directory
2040,ITIL
2040,Redes
2040,Windows Server
2041,ITIL
2041,Active Directory
2041,Redes
2041,Windows Server
2042,React
2042,TypeScript
2042,JavaScript
2043,Power BI
2043,SQL
2043,Python
2044,Excel Avançado
2044,Power BI
2045,React
2045,TypeScript
2046,Windows Server
2046,Redes
2046,Active Directory
2046,ITIL
2047,Redes
2047,Active Directory
2048,SQL
2048,Excel Avançado
2048,Python
2048,Power BI
2049,TypeScript
2049,JavaScript
2049,CSS
2049,React
2050,Active Directory
2050,Windows Server
2051,AWS
2051,PostgreSQL
2051,Docker
2052,Java
2052,AWS
2052,Docker
2052,Node.js
2053,PostgreSQL
2053,AWS
2054,AWS
2054,Node.js
2055,Java
2055,Node.js
2055,Python
2056,Python
2056,SQL
2056,Power BI
2056,Excel Avançado
2057,Excel Avançado
2057,Power BI
2057,SQL
2057,Python
2058,JavaScript
2058,CSS
2059,Active Directory
2059,Windows Server
2059,ITIL
2059,Redes
2060,React
2060,JavaScript
2060,TypeScript
2060,CSS
2061,JavaScript
2061,TypeScript
2062,JavaScript
2062,TypeScript
2062,CSS
2063,Docker
2063,Python
2063,Java
2063,AWS
2064,SQL
2064,Python
2065,TypeScript
2065,CSS
2066,SQL
2066,Power BI
2066,Python
2067,SQL
2067,Power BI
2067,Excel Avançado
2068,Windows Server
2068,Active Directory
2068,Redes
2068,ITIL
2069,Python
2069,AWS
2069,Java
2070,Power BI
2070,Excel Avançado
2070,SQL
2070,Python
2071,AWS
2071,Java
2071,Docker
2072,Windows Server
2072,ITIL
2072,Active Directory
2073,Power BI
2073,Excel Avançado
2074,JavaScript
2074,CSS
2075,TypeScript
2075,JavaScript
2075,React
2076,React
2076,CSS
2076,TypeScript
2076,JavaScript
2077,AWS
2077,Python
2078,Active Directory
2078,Windows Server
2078,ITIL
2078,Redes
2079,Active Directory
2079,Redes
2080,PostgreSQL
2080,Java
2080,Docker
2081,JavaScript
2081,React
2081,TypeScript
2081,CSS
2082,Redes
2082,Active Directory
2083,JavaScript
2083,React
2083,TypeScript
2084,Windows Server
2084,ITIL
2084,Redes
2085,Docker
2085,PostgreSQL
2085,Java
2085,AWS
2086,ITIL
2086,Active Directory
2087,Power BI
2087,Python
2087,SQL
2087,Excel Avançado
2088,SQL
2088,Power BI
2088,Python
2089,Docker
2089,PostgreSQL
2089,Node.js
2089,Python
2090,Redes
2090,Active Directory
2090,Windows Server
2091,Windows Server
2091,Active Directory
2092,TypeScript
2092,React
2092,CSS
2093,CSS
2093,TypeScript
2093,React
2094,CSS
2094,React
2095,Excel Avançado
2095,SQL
2095,Python
2095,Power BI
2096,Python
2096,Docker
2096,Node.js
2096,PostgreSQL
2097,Windows Server
2097,Redes
2097,ITIL
2097,Active Directory
2098,Node.js
2098,Java
2098,Docker
2099,JavaScript
2099,TypeScript
2099,React
2100,ITIL
2100,Windows Server
2101,CSS
2101,JavaScript
2101,TypeScript
2101,React
2102,Windows Server
2102,Active Directory
2103,Java
2103,Node.js
2104,Redes
2104,Windows Server
2104,ITIL
2104,Active Directory
2105,SQL
2105,Power BI
2105,Python
2105,Excel Avançado
2106,CSS
2106,React
2106,TypeScript
2106,JavaScript
2107,Power BI
2107,SQL
2108,JavaScript
2108,CSS
2108,TypeScript
2108,React
2109,AWS
2109,Java
2109,Python
2110,Redes
2110,ITIL
2111,Java
2111,PostgreSQL
2112,Python
2112,Docker
2112,Java
2112,Node.js
2113,Power BI
2113,Excel Avançado
2113,SQL
2113,Python
2114,Java
2114,Docker
2114,AWS
2114,Python
2115,ITIL
2115,Active Directory
2116,JavaScript
2116,TypeScript
2117,Windows Server
2117,Active Directory
2118,Docker
2118,Java
2118,AWS
2118,Node.js
2119,TypeScript
2119,CSS
2119,React
2119,JavaScript
2120,AWS
2120,Java
2121,Node.js
2121,AWS
2121,Java
2121,PostgreSQL
2122,Windows Server
2122,Active Directory
2122,Redes
2122,ITIL
2123,CSS
2123,JavaScript
2124,Python
2124,Docker
2124,AWS
2124,Java
2125,Node.js
2125,Java
2125,AWS
2125,Python
2126,Java
2126,PostgreSQL
2126,Python
2127,Power BI
2127,Python
2127,SQL
2127,Excel Avançado
2128,SQL
2128,Python
2129,ITIL
2129,Windows Server
2129,Redes
2129,Active Directory
2130,Power BI
2130,Python
2131,Python
2131,Node.js
2132,Active Directory
2132,Redes
2132,ITIL
2133,Excel Avançado
2133,Python
2133,Power BI
2133,SQL
2134,React
2134,JavaScript
2134,TypeScript
2135,Redes
2135,ITIL
2135,Windows Server
2135,Active Directory
2136,Power BI
2136,SQL
2136,Excel Avançado
2136,Python
2137,Power BI
2137,SQL
2137,Excel Avançado
2137,Python
2138,PostgreSQL
2138,AWS
2138,Node.js
2139,JavaScript
2139,CSS
2139,TypeScript
2139,React
2140,Redes
2140,Windows Server
2140,ITIL
2141,ITIL
2141,Windows Server
2141,Active Directory
2142,CSS
2142,JavaScript
2143,Excel Avançado
2143,SQL
2143,Power BI
2144,React
2144,JavaScript
2144,CSS
2145,PostgreSQL
2145,AWS
2146,Docker
2146,AWS
2146,Node.js
2147,Node.js
2147,AWS
2147,Java
2148,Python
2148,Power BI
2148,SQL
2149,Node.js
2149,PostgreSQL
2149,AWS
2149,Python
2150,Docker
2150,Node.js
2151,ITIL
2151,Active Directory
2151,Redes
2151,Windows Server
2152,Java
2152,Python
2152,PostgreSQL
2152,Docker
2153,PostgreSQL
2153,Node.js
2153,Docker
2153,Java
2154,Node.js
2154,Docker
2154,PostgreSQL
2155,Python
2155,Java
2156,Node.js
2156,PostgreSQL
2156,AWS
2157,SQL
2157,Power BI
2157,Python
2158,Docker
2158,Node.js
2158,Java
2159,Docker
2159,Node.js
2159,Python
2159,PostgreSQL
2160,Python
2160,SQL
2161,Java
2161,PostgreSQL
2161,Docker
2162,Active Directory
2162,ITIL
2163,ITIL
2163,Windows Server
2163,Active Directory
2163,Redes
2164,JavaScript
2164,React
2164,TypeScript
2165,Node.js
2165,Python
2165,Java
2165,Docker
2166,AWS
2166,Java
2166,Docker
2167,Java
2167,Node.js
2168,Java
2168,Node.js
2169,ITIL
2169,Active Directory
2169,Windows Server
2170,Windows Server
2170,ITIL
2170,Active Directory
2171,AWS
2171,Docker
2172,Java
2172,Python
2172,AWS
2172,Node.js
2173,SQL
2173,Python
2174,Python
2174,PostgreSQL
2174,Docker
2175,Redes
2175,ITIL
2176,Python
2176,Excel Avançado
2176,SQL
2176,Power BI
2177,PostgreSQL
2177,Java
2177,Node.js
2177,AWS
2178,ITIL
2178,Windows Server
2178,Redes
2178,Active Directory
2179,React
2179,CSS
2179,JavaScript
2179,TypeScript
2180,JavaScript
2180,CSS
2180,React
2180,TypeScript
2181,Redes
2181,Active Directory
2182,Windows Server
2182,Redes
2182,Active Directory
2182,ITIL
2183,Active Directory
2183,Redes
2183,ITIL
2184,Java
2184,AWS
2184,Python
2185,TypeScript
2185,CSS
2185,React
2186,Python
2186,Excel Avançado
2187,CSS
2187,TypeScript
2187,React
2187,JavaScript
2188,Power BI
2188,SQL
2188,Python
2189,Redes
2189,ITIL
2189,Active Directory
2190,PostgreSQL
2190,AWS
2190,Node.js
2191,TypeScript
2191,CSS
2191,JavaScript
2192,Python
2192,Power BI
2193,Docker
2193,Node.js
2194,AWS
2194,Java
2194,PostgreSQL
2194,Python
2195,Python
2195,Node.js
2195,Docker
2196,Python
2196,Java
2196,AWS
2196,PostgreSQL
2197,Python
2197,Java
2197,Docker
2197,AWS
2198,TypeScript
2198,CSS
2199,Python
2199,Docker
2200,Java
2200,Python
2200,Docker
2201,CSS
2201,JavaScript
2201,React
2201,TypeScript
2202,JavaScript
2202,TypeScript
2202,React
2203,Java
2203,AWS
2203,Python
2204,Docker
2204,Java
2204,Python
2205,Active Directory
2205,Redes
2205,Windows Server
2205,ITIL
2206,Docker
2206,Python
2206,Java
2206,Node.js
2207,Redes
2207,Active Directory
2207,ITIL
2208,Java
2208,Docker
2208,PostgreSQL
2209,Windows Server
2209,ITIL
2209,Active Directory
2210,Windows Server
2210,ITIL
2210,Active Directory
2210,Redes
2211,Windows Server
2211,Active Directory
2212,Python
2212,SQL
2212,Excel Avançado
2213,Redes
2213,Active Directory
2213,Windows Server
2213,ITIL
2214,Java
2214,AWS
2215,Python
2215,Excel Avançado
2216,SQL
2216,Python
2216,Power BI
2217,Python
2217,SQL
2217,Power BI
2217,Excel Avançado
2218,Redes
2218,ITIL
2219,Power BI
2219,Python
2220,Excel Avançado
2220,Python
2220,Power BI
2220,SQL
2221,ITIL
2221,Windows Server
2222,TypeScript
2222,CSS
2223,Active Directory
2223,Windows Server
2223,ITIL
2223,Redes
2224,Redes
2224,Windows Server
2224,Active Directory
2224,ITIL
2225,AWS
2225,Docker
2225,Node.js
2226,Active Directory
2226,Windows Server
2226,ITIL
2227,Docker
2227,AWS
2227,Python
2227,Java
2228,Java
2228,Docker
2228,PostgreSQL
2228,Python
2229,JavaScript
2229,React
2229,TypeScript
2230,Node.js
2230,AWS
2230,Python
2230,PostgreSQL
2231,Power BI
2231,Python
2232,SQL
2232,Power BI
2232,Python
2233,Active Directory
2233,Redes
2234,TypeScript
2234,CSS
2234,JavaScript
2234,React
2235,Java
2235,PostgreSQL
2235,Node.js
2235,AWS
2236,Active Directory
2236,ITIL
2236,Windows Server
2236,Redes
2237,ITIL
2237,Redes
2237,Active Directory
2238,Python
2238,PostgreSQL
2238,Docker
2238,Java
2239,Windows Server
2239,Redes
2239,Active Directory
2240,CSS
2240,React
2240,JavaScript
2240,TypeScript
2241,Node.js
2241,Java
2242,Node.js
2242,PostgreSQL
2242,Docker
2243,Node.js
2243,Java
2243,Python
2244,React
2244,CSS
2245,Active Directory
2245,Redes
2245,ITIL
2245,Windows Server
2246,Windows Server
2246,ITIL
2246,Active Directory
2247,Python
2247,Power BI
2247,Excel Avançado
2247,SQL
2248,Power BI
2248,SQL
2249,JavaScript
2249,React
2249,CSS
2250,JavaScript
2250,React
2250,TypeScript
2250,CSS
2251,TypeScript
2251,React
2252,Active Directory
2252,Windows Server
2252,ITIL
2253,Windows Server
2253,Active Directory
2253,Redes
2253,ITIL
2254,Python
2254,Java
2255,Redes
2255,ITIL
2255,Active Directory
2255,Windows Server
2256,PostgreSQL
2256,Java
2256,Node.js
2256,AWS
2257,React
2257,CSS
2257,JavaScript
2257,TypeScript
2258,Redes
2258,ITIL
2258,Windows Server
2259,CSS
2259,JavaScript
2259,React
2259,TypeScript
2260,Excel Avançado
2260,Power BI
2260,Python
2261,SQL
2261,Excel Avançado
2262,AWS
2262,Node.js
2263,Python
2263,Power BI
2263,Excel Avançado
2264,Excel Avançado
2264,Power BI
2264,Python
2264,SQL
2265,TypeScript
2265,CSS
2265,JavaScript
2265,React
2266,SQL
2266,Excel Avançado
2266,Python
2266,Power BI
2267,Docker
2267,AWS
2267,Node.js
2268,PostgreSQL
2268,AWS
2269,Java
2269,Python
2269,AWS
2269,Node.js
2270,Docker
2270,PostgreSQL
2271,AWS
2271,Docker
2272,Redes
2272,Windows Server
2273,Windows Server
2273,Active Directory
2273,Redes
2273,ITIL
2274,PostgreSQL
2274,Python
2274,Node.js
2274,Docker
2275,SQL
2275,Excel Avançado
2275,Power BI
2275,Python
2276,React
2276,TypeScript
2277,SQL
2277,Excel Avançado
2278,JavaScript
2278,React
2278,TypeScript
2279,Docker
2279,AWS
2279,PostgreSQL
2280,Power BI
2280,Excel Avançado
2280,Python
2280,SQL
2281,PostgreSQL
2281,AWS
2281,Java
2282,Node.js
2282,Java
2282,PostgreSQL
2283,Redes
2283,Active Directory
2283,Windows Server
2284,TypeScript
2284,JavaScript
2285,AWS
2285,PostgreSQL
2285,Python
2285,Docker
2286,Power BI
2286,Excel Avançado
2287,Python
2287,AWS
2287,Java
2288,PostgreSQL
2288,AWS
2289,AWS
2289,Node.js
2289,PostgreSQL
2290,Docker
2290,PostgreSQL
2291,Active Directory
2291,ITIL
2291,Redes
2291,Windows Server
2292,TypeScript
2292,React
2292,JavaScript
2293,Windows Server
2293,Redes
2293,Active Directory
2294,Active Directory
2294,Redes
2294,Windows Server
2294,ITIL
2295,SQL
2295,Power BI
2295,Python
2295,Excel Avançado
2296,Java
2296,PostgreSQL
2297,Docker
2297,Python
2298,Active Directory
2298,Redes
2298,ITIL
2299,Java
2299,Python
2300,Python
2300,AWS
2300,Docker
2301,Java
2301,Node.js
2302,AWS
2302,Docker
2302,Node.js
2303,SQL
2303,Power BI
2303,Python
2304,React
2304,CSS
2305,AWS
2305,Java
2305,Docker
2306,Docker
2306,PostgreSQL
2306,Python
2307,React
2307,JavaScript
2307,TypeScript
2307,CSS
2308,JavaScript
2308,TypeScript
2309,TypeScript
2309,JavaScript
2309,CSS
2310,Redes
2310,Active Directory
2311,JavaScript
2311,CSS
2312,CSS
2312,React
2313,ITIL
2313,Redes
2313,Windows Server
2313,Active Directory
2314,CSS
2314,React
2315,Node.js
2315,Java
2315,Docker
2316,Node.js
2316,Python
2316,Java
2316,AWS
2317,Excel Avançado
2317,SQL
2317,Python
2318,React
2318,JavaScript
2319,Python
2319,Excel Avançado
2320,Java
2320,Python
2321,Python
2321,Excel Avançado
2322,Excel Avançado
2322,Python
2322,Power BI
2322,SQL
2323,Python
2323,AWS
2323,Node.js
2324,Active Directory
2324,ITIL
2324,Redes
2324,Windows Server
2325,PostgreSQL
2325,Docker
2326,React
2326,JavaScript
2326,CSS
2326,TypeScript
2327,React
2327,TypeScript
2328,Python
2328,SQL
2329,Node.js
2329,AWS
2330,PostgreSQL
2330,Java
2330,Node.js
2330,AWS
2331,Docker
2331,AWS
2331,Python
2331,PostgreSQL
2332,Windows Server
2332,Active Directory
2332,ITIL
2333,Excel Avançado
2333,Power BI
2333,SQL
2333,Python
2334,Redes
2334,Windows Server
2334,ITIL
2334,Active Directory
2335,Python
2335,SQL
2335,Excel Avançado
2335,Power BI
2336,Active Directory
2336,Windows Server
2336,Redes
2336,ITIL
2337,Java
2337,Node.js
2338,Redes
2338,Windows Server
2338,Active Directory
2339,Node.js
2339,PostgreSQL
2339,Docker
2339,Java
2340,Active Directory
2340,Redes
2340,ITIL
2340,Windows Server
2341,Windows Server
2341,Redes
2342,Java
2342,PostgreSQL
2342,AWS
2343,Node.js
2343,PostgreSQL
2344,Power BI
2344,SQL
2345,ITIL
2345,Redes
2345,Active Directory
2346,Java
2346,AWS
2346,Python
2346,Docker
2347,SQL
2347,Excel Avançado
2347,Power BI
2348,Excel Avançado
2348,SQL
2348,Python
2348,Power BI
2349,CSS
2349,React
2349,TypeScript
2350,AWS
2350,Python
2350,Node.js
2351,Redes
2351,Active Directory
2351,ITIL
2352,Windows Server
2352,ITIL
2352,Redes
2352,Active Directory
2353,Docker
2353,Java
2353,AWS
2354,CSS
2354,React
2355,CSS
2355,JavaScript
2355,TypeScript
2356,Redes
2356,ITIL
2356,Windows Server
2357,AWS
2357,Java
2358,CSS
2358,React
2358,JavaScript
2358,TypeScript
2359,AWS
2359,PostgreSQL
2359,Java
2360,ITIL
2360,Active Directory
2360,Windows Server
2360,Redes
2361,AWS
2361,Python
2361,Docker
2362,Python
2362,Excel Avançado
2362,SQL
2362,Power BI
2363,Python
2363,Power BI
2363,SQL
2364,ITIL
2364,Active Directory
2364,Windows Server
2365,Node.js
2365,Java
2365,AWS
2366,Power BI
2366,Excel Avançado
2367,CSS
2367,JavaScript
2368,Docker
2368,AWS
2368,Python
2369,Python
2369,Java
2369,AWS
2370,Redes
2370,Active Directory
2370,ITIL
2370,Windows Server
2371,Power BI
2371,SQL
2372,SQL
2372,Power BI
2372,Excel Avançado
2373,Python
2373,PostgreSQL
2374,Excel Avançado
2374,SQL
2375,Python
2375,PostgreSQL
2375,AWS
2376,AWS
2376,Docker
2377,React
2377,CSS
2378,Windows Server
2378,Redes
2379,JavaScript
2379,CSS
2379,TypeScript
2379,React
2380,Windows Server
2380,Active Directory
2381,ITIL
2381,Windows Server
2381,Redes
2381,Active Directory
2382,JavaScript
2382,CSS
2382,React
2383,PostgreSQL
2383,Node.js
2384,Python
2384,Docker
2384,Node.js
2385,Python
2385,Power BI
2385,SQL
2385,Excel Avançado
2386,AWS
2386,PostgreSQL
2387,Node.js
2387,Python
2388,ITIL
2388,Windows Server
2388,Active Directory
2388,Redes
2389,SQL
2389,Python
2390,CSS
2390,TypeScript
2391,TypeScript
2391,React
2392,PostgreSQL
2392,Node.js
2392,Python
2393,Node.js
2393,Java
2393,PostgreSQL
2394,CSS
2394,JavaScript
2395,Redes
2395,Windows Server
2395,ITIL
2396,PostgreSQL
2396,Python
2396,Node.js
2396,Java
2397,AWS
2397,Python
2397,Java
2397,Docker
2398,Node.js
2398,Python
2398,AWS
2399,Java
2399,Node.js
2399,Docker
2399,AWS
2400,SQL
2400,Python
2400,Power BI
2401,Excel Avançado
2401,SQL
2402,Excel Avançado
2402,Python
2402,SQL
2403,JavaScript
2403,React
2403,CSS
2404,SQL
2404,Power BI
2405,Windows Server
2405,Redes
2405,Active Directory
2405,ITIL
2406,JavaScript
2406,React
2406,CSS
2407,CSS
2407,React
2407,TypeScript
2407,JavaScript
2408,Node.js
2408,Java
2408,Docker
2408,PostgreSQL
2409,AWS
2409,Java
2410,Node.js
2410,PostgreSQL
2410,Docker
2411,ITIL
2411,Active Directory
2412,Python
2412,PostgreSQL
2413,AWS
2413,PostgreSQL
2414,Windows Server
2414,ITIL
2414,Redes
2415,Redes
2415,Active Directory
2415,ITIL
2416,AWS
2416,Python
2416,Docker
2417,PostgreSQL
2417,Docker
2417,Java
2418,Windows Server
2418,ITIL
2418,Active Directory
2419,Active Directory
2419,Redes
2419,Windows Server
2420,Python
2420,SQL
2421,Active Directory
2421,Windows Server
2422,Windows Server
2422,Redes
2423,TypeScript
2423,React
2424,Excel Avançado
2424,Power BI
2425,TypeScript
2425,React
2425,JavaScript
2426,SQL
2426,Excel Avançado
2427,Active Directory
2427,Windows Server
2428,Windows Server
2428,Active Directory
2428,ITIL
2429,AWS
2429,Node.js
2429,Docker
2430,ITIL
2430,Redes
2430,Active Directory
2431,Python
2431,Power BI
2431,SQL
2431,Excel Avançado
2432,SQL
2432,Power BI
2433,Node.js
2433,Python
2433,Java
2434,React
2434,JavaScript
2434,TypeScript
2434,CSS
2435,Node.js
2435,Java
2435,Python
2436,Python
2436,Excel Avançado
2436,Power BI
2436,SQL
2437,Java
2437,PostgreSQL
2437,AWS
2438,Excel Avançado
2438,Python
2438,Power BI
2438,SQL
2439,Python
2439,AWS
2440,Node.js
2440,Python
2441,Active Directory
2441,Windows Server
2441,Redes
2442,AWS
2442,Python
2443,Docker
2443,Java
2443,Node.js
2444,TypeScript
2444,CSS
2445,SQL
2445,Python
2445,Power BI
2445,Excel Avançado
2446,Windows Server
2446,ITIL
2447,Python
2447,Excel Avançado
2448,Node.js
2448,Docker
2448,AWS
2448,PostgreSQL
2449,CSS
2449,JavaScript
2449,React
2450,Java
2450,Node.js
2450,Docker
2450,Python
2451,Windows Server
2451,ITIL
2451,Active Directory
2452,AWS
2452,PostgreSQL
2452,Java
2452,Docker
2453,Active Directory
2453,Redes
2453,ITIL
2453,Windows Server
2454,Excel Avançado
2454,Python
2455,Python
2455,Docker
2455,Node.js
2456,Java
2456,Docker
2456,Python
2456,PostgreSQL
2457,Java
2457,AWS
2457,Docker
2457,PostgreSQL
2458,Active Directory
2458,Windows Server
2458,Redes
2458,ITIL
2459,AWS
2459,PostgreSQL
2459,Python
2459,Java
2460,SQL
2460,Excel Avançado
2460,Python
2461,Windows Server
2461,Active Directory
2461,ITIL
2461,Redes
2462,Power BI
2462,Python
2462,SQL
2462,Excel Avançado
2463,Python
2463,Java
2463,PostgreSQL
2464,JavaScript
2464,React
2464,CSS
2465,Active Directory
2465,Windows Server
2465,ITIL
2466,Windows Server
2466,Active Directory
2466,Redes
2467,TypeScript
2467,JavaScript
2467,React
2468,Docker
2468,Node.js
2468,PostgreSQL
2469,Windows Server
2469,Redes
2469,Active Directory
2470,AWS
2470,Node.js
2470,Python
2471,TypeScript
2471,React
2471,CSS
2472,SQL
2472,Power BI
2473,AWS
2473,PostgreSQL
2473,Python
2474,Python
2474,PostgreSQL
2474,Docker
2475,Redes
2475,Windows Server
2475,Active Directory
2476,ITIL
2476,Redes
2477,Active Directory
2477,Redes
2477,ITIL
2477,Windows Server
2478,ITIL
2478,Active Directory
2478,Windows Server
2479,JavaScript
2479,React
2479,CSS
2480,JavaScript
2480,React
2481,React
2481,JavaScript
2482,SQL
2482,Power BI
2483,Active Directory
2483,Windows Server
2483,ITIL
2483,Redes
2484,Excel Avançado
2484,Python
2484,SQL
2484,Power BI
2485,Python
2485,SQL
2485,Power BI
2485,Excel Avançado
2486,Redes
2486,ITIL
2486,Windows Server
2486,Active Directory
2487,JavaScript
2487,React
2488,JavaScript
2488,TypeScript
2488,CSS
2488,React
2489,Redes
2489,Active Directory
2490,ITIL
2490,Active Directory
2490,Windows Server
2490,Redes
2491,Active Directory
2491,ITIL
2492,Power BI
2492,Python
2493,Power BI
2493,Excel Avançado
2494,Java
2494,Docker
2494,Node.js
2495,Active Directory
2495,Windows Server
2495,Redes
2495,ITIL
2496,Windows Server
2496,ITIL
2496,Active Directory
2497,Active Directory
2497,Windows Server
2498,SQL
2498,Python
2498,Excel Avançado
2498,Power BI
2499,Excel Avançado
2499,Power BI
2500,SQL
2500,Python
2501,Power BI
2501,Python
2501,Excel Avançado
2501,SQL
2502,Python
2502,Power BI
2502,Excel Avançado
2503,Active Directory
2503,ITIL
2503,Windows Server
2503,Redes
2504,Python
2504,Java
2505,Windows Server
2505,ITIL
2505,Redes
2506,Power BI
2506,Python
